-0.548483	1.05	
-0.46188	1.05	
-0.375278	1.05	
-0.288675	1.05	
-0.202073	1.05	
-0.11547	1.05	
-0.028868	1.05	
0.057735	1.05	
0.144338	1.05	
0.23094	1.05	
0.317543	1.05	
0.404145	1.05	
0.490748	1.05	
0.57735	1.05	
-0.591784	1.025	
-0.505181	1.025	
-0.418579	1.025	
-0.331976	1.025	
-0.245374	1.025	
-0.158771	1.025	
-0.072169	1.025	
0.014434	1.025	
0.101036	1.025	
0.187639	1.025	
0.274241	1.025	
0.360844	1.025	
0.447446	1.025	
0.534049	1.025	
-0.548483	1	
-0.46188	1	
-0.375278	1	
-0.288675	1	
-0.202073	1	
-0.11547	1	
-0.028868	1	
0.057735	1	
0.144338	1	
0.23094	1	
0.317543	1	
0.404145	1	
0.490748	1	
0.57735	1	
-0.591784	0.975	
-0.505181	0.975	
-0.418579	0.975	
-0.331976	0.975	
-0.245374	0.975	
-0.158771	0.975	
-0.072169	0.975	
0.014434	0.975	
0.101036	0.975	
0.187639	0.975	
0.274241	0.975	
0.360844	0.975	
0.447446	0.975	
0.534049	0.975	
0.620652	0.975	
-0.635085	0.95	
-0.548483	0.95	
-0.46188	0.95	
-0.375278	0.95	
-0.288675	0.95	
-0.202073	0.95	
-0.11547	0.95	
-0.028868	0.95	
0.057735	0.95	
0.144338	0.95	
0.23094	0.95	
0.317543	0.95	
0.404145	0.95	
0.490748	0.95	
0.57735	0.95	
-0.591784	0.925	
-0.505181	0.925	
-0.418579	0.925	
-0.331976	0.925	
-0.245374	0.925	
-0.158771	0.925	
-0.072169	0.925	
0.014434	0.925	
0.101036	0.925	
0.187639	0.925	
0.274241	0.925	
0.360844	0.925	
0.447446	0.925	
0.534049	0.925	
0.620652	0.925	
-0.635085	0.9	
-0.548483	0.9	
-0.46188	0.9	
-0.375278	0.9	
-0.288675	0.9	
-0.202073	0.9	
-0.11547	0.9	
-0.028868	0.9	
0.057735	0.9	
0.144338	0.9	
0.23094	0.9	
0.317543	0.9	
0.404145	0.9	
0.490748	0.9	
0.57735	0.9	
0.663953	0.9	
-0.678387	0.875	
-0.591784	0.875	
-0.505181	0.875	
-0.418579	0.875	
-0.331976	0.875	
-0.245374	0.875	
-0.158771	0.875	
-0.072169	0.875	
0.014434	0.875	
0.101036	0.875	
0.187639	0.875	
0.274241	0.875	
0.360844	0.875	
0.447446	0.875	
0.534049	0.875	
0.620652	0.875	
-0.635085	0.85	
-0.548483	0.85	
-0.46188	0.85	
-0.375278	0.85	
-0.288675	0.85	
-0.202073	0.85	
-0.11547	0.85	
-0.028868	0.85	
0.057735	0.85	
0.144338	0.85	
0.23094	0.85	
0.317543	0.85	
0.404145	0.85	
0.490748	0.85	
0.57735	0.85	
0.663953	0.85	
-0.678387	0.825	
-0.591784	0.825	
-0.505181	0.825	
-0.418579	0.825	
-0.331976	0.825	
-0.245374	0.825	
-0.158771	0.825	
-0.072169	0.825	
0.014434	0.825	
0.101036	0.825	
0.187639	0.825	
0.274241	0.825	
0.360844	0.825	
0.447446	0.825	
0.534049	0.825	
0.620652	0.825	
0.707254	0.825	
-0.721688	0.8	
-0.635085	0.8	
-0.548483	0.8	
-0.46188	0.8	
-0.375278	0.8	
-0.288675	0.8	
-0.202073	0.8	
